leagueId,queueType,tier,rank,summonerId,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
2b24fae3-cd01-45b0-83bc-1d520374694d,RANKED_SOLO_5x5,GOLD,I,xksCprErueZdJhH9Z0iLJvE5NH2zYM-rSKSrVBc1_zPlxjKO,36,2,3,False,False,False,False
e50e7a1b-3ee6-462c-a56b-50ae57050eb2,RANKED_SOLO_5x5,GOLD,I,SE383k5DnLOn9iu00G3Tj8WJQ3vQpfG5kmpFsNtrxLqQgr9X,79,29,17,False,False,False,False
62c040e8-cf5e-4eb1-86a6-e1fa2f50d5c3,RANKED_SOLO_5x5,GOLD,I,TRmpk9n-2PLBSITqqybrL9Rqe6Jr8UBQldN-tTcxdR9fY3Mf,41,5,3,False,False,False,False
a6ed4ae8-a55c-4e8f-aadc-4ef451d8f489,RANKED_SOLO_5x5,GOLD,I,l944rbBF5mKIxsCbsjL5puSUXyUq0BFN3casArCCOoTqGS0j,92,8,2,False,False,False,False
4e9af96a-c346-4f0f-9656-71a218db26d5,RANKED_SOLO_5x5,GOLD,I,X0f-etWJ7RF3WFp5klM9hWh0xIAA6lThOrJjH-I82Zgm5VAk,86,3,2,False,False,True,False
10b0ed0b-fe85-424a-a125-bbcd059f9315,RANKED_SOLO_5x5,GOLD,I,t-UexpTWeTOzfCk2HNdIwBcFQQ5cd9-7q5L1jTx31UFF2hQf,97,3,2,False,False,False,False
b736fe47-0f44-4c63-8174-cd849bacf2a8,RANKED_SOLO_5x5,GOLD,I,7-_lXcHyDlz-pGfjmve2zUhUeMDiO5CX0JyA_b5zxMpgKFbb,49,17,23,False,False,True,False
327fe33c-eb09-4a84-bfbf-0d27b26ba66e,RANKED_SOLO_5x5,GOLD,I,Pu6xNmRjgq_sacjSRrO6P6LC5h3VKT2bkkHPA8wHTWwrmA9B,65,5,3,False,False,False,False
316093b4-f56a-43db-8d67-783edc9ff893,RANKED_SOLO_5x5,GOLD,I,6ZjXK5Svs938nnElUGmH-2MGdqlPj06HErgPULDEtG8TpHUl,81,54,58,False,False,True,True
ce684f0e-a8a0-4582-9174-6a4c31376463,RANKED_SOLO_5x5,GOLD,I,kR7LqpupABfMRlk8oOSBkAREpUmIPp9DaVE6DkxnKNk_YaSI,64,15,12,False,False,True,True
29a8e8d7-e043-4cf9-bf13-d4db07ce864f,RANKED_SOLO_5x5,GOLD,I,-omfBJE9g3l3w6EKocmbs-HFMGra-haNBLV7qvGs_qB58Z1x,26,42,56,False,False,False,False
c6d8af07-8241-4494-858a-ab70a791fd9a,RANKED_SOLO_5x5,GOLD,I,jx5R5CRYfxPZpUmaqF5JuOxSB2zpiJn5Aq-69nu3znDRgGiE,58,94,94,False,False,True,False
52f37eab-9c1c-44b4-86fa-c7232b7d9913,RANKED_SOLO_5x5,GOLD,I,11rZrh1WJUDnFVr0vkfhC09T4AQsFQLZL-qW2KBemWbJlqSR,67,18,16,False,False,False,False
c95bea96-e5fb-45b1-8fde-229e56ccaa80,RANKED_SOLO_5x5,GOLD,I,SI79nmG9E7X0H_ga2TydFwqd8rQ3Dai6cD_iHISZfv3QhT4T,30,8,10,False,False,False,False
24c19483-7d40-4a7b-819a-0b8ae95723ed,RANKED_SOLO_5x5,GOLD,I,eq-shGxTvqZufF_euTXHHgyZN9FNykcun0IIL5wVuzt8aOeV,64,9,14,False,False,False,False
bd9f4fd5-4a71-42fb-8ad1-9fb73777f695,RANKED_SOLO_5x5,GOLD,I,XiWDbhLSv4-18DjtYFM4hcALW2KNt4PYdSaENR958yZUfQDS,47,4,6,False,False,False,False
7b655016-2a72-47c6-91a1-3751b0a52c89,RANKED_SOLO_5x5,GOLD,I,YnQrmTVzDGpOI54tbdVZfcHVM1EnVcrSDvYagvPp4LTnbblm,44,131,148,False,False,False,False
bf3c4e65-6796-410f-92ab-5e017dcf897e,RANKED_SOLO_5x5,GOLD,I,N4Ef8qJ1Bgp54v0-O6vUD7ddJ4LV3Y7rdxre5XITIiySeoD-,40,41,42,False,False,True,False
3a1f4082-97a0-4721-9a80-7bf532682f27,RANKED_SOLO_5x5,GOLD,I,qqYCn3bI1yi7x6jtBSuGM3Cx5VOw9tCMD74AjPJmpYN_LuJZ,92,8,12,False,False,False,False
bed23a63-6cde-4888-ab01-f4a770753733,RANKED_SOLO_5x5,GOLD,I,Ff8pfgMDZQnAOiCrkA5HccYMZjGSDrjnGt8m5NaQ0XJClKxA,70,98,89,False,False,True,False
420500e2-c411-40e7-b7a8-6dd7afe2027b,RANKED_SOLO_5x5,GOLD,I,T4kNoqkJw1p25EAuKYDkLsXjUd1LcjHpOqCaX_F2Q0gqRyMc,10,65,64,False,False,False,False
27ffbbf9-37af-412d-bd19-53dd259bccfc,RANKED_SOLO_5x5,GOLD,I,HoHqaPdsiHDnnd13BMEkw4jST_4ZkJtyAtYJU8StcfSDJ2Ae,41,39,32,False,False,False,False
a539f8dd-f902-455d-b9ac-4d2607e6bcbc,RANKED_SOLO_5x5,GOLD,I,aexaN2q9UUBHJljWsaXDKILBoiWpvv8NqgW0PcpWfB6IhBmr,36,41,33,False,False,False,False
7bbbce1a-ae03-4c1a-84a7-c06303775b28,RANKED_SOLO_5x5,GOLD,I,gIV3zl-NJj2KHVoVk03xH0R9CCS6sij_xCOjhl20XiWJIZd9,98,30,15,False,False,False,True
7fe5f434-abdc-481d-8421-7d155f167f86,RANKED_SOLO_5x5,GOLD,I,7ZT4bJ9q51GKiaFXSfkAa7GBMOFEujxwle7s-o4qf3FJwgv1,13,32,16,False,False,False,False
610526aa-f4f0-439a-b93d-fd283090a14b,RANKED_SOLO_5x5,GOLD,I,oPSJN6KKkZIuUovWbJv7U-QFcoENZ5EH4MXYzqZPk3IM_n8I,85,9,8,False,False,False,False
ee5dc8fa-f480-478b-b22a-2697499e3aea,RANKED_SOLO_5x5,GOLD,I,s90gtegvoryShe2Tda6eJEHXlIuJg6xZcVDAJJ5ahEpdXp5L,47,48,42,False,False,False,False
c0ab0e71-d23e-45e5-8944-cdabd687333c,RANKED_SOLO_5x5,GOLD,I,CyKEey1LaVap11W6fm93yAn9u05ZOYCJWY7LYHfNhOMJJU3M,19,13,21,False,False,False,False
da592a3a-92f1-416a-a5a1-c2a6d1c002f3,RANKED_SOLO_5x5,GOLD,I,aDIqqTHEJ-k9pF0NecWX6N1HqDqgNaq4KiR302X1TB3tCWCR,39,26,27,False,False,False,False
6fff44bb-bc4d-429f-86e6-6077aaab82d3,RANKED_SOLO_5x5,GOLD,I,vbfkDcEfPyiyGSLQDuCfcPHDknXN1pqPmVhyh3wvQD7UTHF3,64,1,5,False,False,False,False
bee7853b-47f0-4389-8557-18fcf23cbeda,RANKED_SOLO_5x5,GOLD,I,b0bADJA45Czx-VbRc0Jh-LozcTBRaTDvdhNmSGoQ6EH7wLwS,54,4,6,False,False,False,False
a1e37e29-cd50-4dd3-9c0d-d3da4018fde0,RANKED_SOLO_5x5,GOLD,I,Sx9veEbne47fPAAa4JfndLnw5vdPzocpF59gkTaE9c2JG3KL,12,10,12,False,False,False,False
88941473-c1ac-46cc-9e41-271ca5bc6550,RANKED_SOLO_5x5,GOLD,I,G1ZQ5PoOQKzprt-4f3ZNsUYvgi86EKNIm50lA7cy5f5_Sf4b,65,132,128,False,False,False,False
62d6c79c-5eca-493f-a7fe-964eeeac08b2,RANKED_SOLO_5x5,GOLD,I,k2GFaQDo704XriXXAU-CPrwBWa0F7lEgyn_3xSUfbhD5UnXp,96,13,8,False,False,False,True
5cf48332-3d63-4af5-be52-314dccefb2b9,RANKED_SOLO_5x5,GOLD,I,bvmNfcGStkVsRkFYRBrE1-f5ls1sthib1ElxGU40Vm_9TsIK,70,21,26,False,False,False,False
925002b2-946e-46de-ad12-5b9fdace4df6,RANKED_SOLO_5x5,GOLD,I,bJrud9fuMX56RUUuqKoK1f3NpSZ5-wTrIPpdGKX83j32nEoM,19,40,28,False,False,False,True
5efd5515-4615-42b1-aeb8-4e8fa88782bc,RANKED_SOLO_5x5,GOLD,I,8beXT0MKFsb5cyPp60YQrqrD4317aVsmlRSQvrAd3p4exePt,76,16,19,False,False,False,False
0cd90e30-f3bc-441c-af3c-ed7241ecb25f,RANKED_SOLO_5x5,GOLD,I,rNvFuus6FF_EdeMiR6g3n9Jj9uZeK_-mDGOJEWVrOi1-Gqfq,32,55,44,False,False,False,False
08ba776e-7656-4d93-b6de-1c365b99380d,RANKED_SOLO_5x5,GOLD,I,XH6K8yXboAPv9PEdJ2egr8McamX8aju8jq8Gm5ScF6EplPth,49,89,91,False,False,True,False
388e2e2a-7e63-4cc0-86fb-3688339c2235,RANKED_SOLO_5x5,GOLD,I,quKW3D1j_qDcj8iT0nxx2iLZVu39xxpWYF7Or8Zw0emlm3V3,98,75,59,False,False,False,False
9f8af008-2c44-4880-8ab1-a4ddffc88c4f,RANKED_SOLO_5x5,GOLD,I,2cL4IzyAMMBmYaw40Yerj6J6z0NndHCO-dqvf3aexqxRJsG8,57,14,8,False,False,False,False
62d4e0ec-e5cf-4eb6-ab2a-032033285f35,RANKED_SOLO_5x5,GOLD,I,cb8t3mKCD5MWw56s-uSJfzYYGy3jz84pLclarkfZZwfeChzg,64,14,14,False,False,False,False
11a5dd89-39f7-4b0e-8f9f-92f87ab5435b,RANKED_SOLO_5x5,GOLD,I,Ljtu7t1qgPp7sdLUZimZ_Zd5r-PoUD417QI0CI-MI31ZsK-t,47,4,4,False,False,False,False
7a7ad3cb-d380-44c7-86a3-0f8c585d1ca0,RANKED_SOLO_5x5,GOLD,I,5cGeFR9_pGcrV2_f7db8Yi3vGTpquIZlT-6cKyGVTEwLyCCD,18,4,2,False,False,False,False
d839c5a1-0fe9-4b7c-b81e-789392335ef2,RANKED_SOLO_5x5,GOLD,I,QWgEqcO9lsTmUYFlTMXS5wMK4aHD8BIVUyGE6Dyje5ZK0JEf,85,13,8,False,False,False,True
143e6415-34c4-4c81-af78-baa3ed1a0032,RANKED_SOLO_5x5,GOLD,I,_KpS1TzlrV0ThCy8eYUTfX7cXdF7ndvOtDNhqIodAhrIXhg_,55,11,6,False,False,False,True
a24ebdc2-9556-41bd-9f1f-1b077261473a,RANKED_SOLO_5x5,GOLD,I,rbNkVP-4DQyv-hDDB7bRfuoPsH6qNVTvWOLNteK3gU3K1eAH,76,1,4,False,False,False,False
727c8fa3-d2a3-4202-8d90-07967f4e2933,RANKED_SOLO_5x5,GOLD,I,t0C9rMgdAjhhacgpl9UVtUThNf3dxPDdAPTg99edPTs-u6S8,18,11,8,False,False,False,False
d38f13c4-61e2-4323-80c4-7af06b70598c,RANKED_SOLO_5x5,GOLD,I,PNe55RY9Rd4cYZ4o7H4vg7z4cDbUfiMw5jr_6k_AKCh8sCTk,38,6,4,False,False,False,False
f069bc58-3388-41dd-9c98-ae90a2b14cf2,RANKED_SOLO_5x5,GOLD,I,wGpQJaF_awZ1m_Q5BnAVBSO5Vx52loQnCXJP8iwAG4flwuT2,18,98,97,False,False,False,False
88941473-c1ac-46cc-9e41-271ca5bc6550,RANKED_SOLO_5x5,GOLD,I,EHicrc_4vEmvwZOlsm23sdtDKZdRdz461OIuXFixcF5TlQOc,10,20,24,False,False,False,False
925cdc22-ce46-43d9-8ee8-599aa9f38320,RANKED_SOLO_5x5,GOLD,I,4cI1ZGHVXUeDynb5nhU88aUIhI-OMU4wYcJt85nKZv3S52oy,18,17,15,False,False,False,False
70800bed-bc8e-4405-8cb9-bb967a3dd860,RANKED_SOLO_5x5,GOLD,I,JTGSvYnMgRpJ19cs6tvIu4DcgQU2fH6qec4iR7DtBOPFbyHQ,20,48,41,False,False,False,False
e1482543-4aa4-477c-b095-950e782ef26a,RANKED_SOLO_5x5,GOLD,I,_K6DFnXoibLqbaLLumZ5A3XtJmLPTffpiTdnVcbdyg93stmy,7,14,21,False,False,False,False
57a27e38-c043-4daf-a3b4-ceb728b15ca1,RANKED_SOLO_5x5,GOLD,I,St1A1m1lvJq6Eou8kBNcabS5-F5BXeyNPrY8V0mKrpF_3z83,3,28,15,False,False,False,False
947dfbc0-63ff-4721-b2e0-90f70b71f8fe,RANKED_SOLO_5x5,GOLD,I,wj8QHjxzXI2qlYuAFcyXxLczAi-okD1CQ1kafg9gKyRdqq_3,49,17,11,False,False,False,False
be55c3e5-b9f1-4904-bb28-9e0c81e75250,RANKED_SOLO_5x5,GOLD,I,4KLBrRS-NMWqqXQ8bfecJQuczoiSKu4WEv0UxwA-X3jBKUQt,28,119,116,False,False,False,True
13994dd3-1b13-464f-af97-11fa9c759603,RANKED_SOLO_5x5,GOLD,I,sbYkpBelRCitR_VT8FA9OJD8R48qG4n0e-0zDTVyw_crMAD9,8,6,7,False,False,False,False
7551a1d4-a279-40ea-8ca0-28bd5e5bb360,RANKED_SOLO_5x5,GOLD,I,KmD7-uhKLGdm7usoVJkZ0qbUJZbe7akTqtRoMlHQTBg_fdVk,47,67,45,False,False,False,False
ec78831a-7ce9-474f-9491-a64d5d845564,RANKED_SOLO_5x5,GOLD,I,CU0IM0bN79e2JR6zHsgHurvvq_4N5bjAX7RmRJN0JO7YFuxB,20,2,3,False,False,False,False
3a66a8ea-f223-4dc4-b51c-ce16f3a97129,RANKED_SOLO_5x5,GOLD,I,xmqpfWrmX8vmz6FZxWbcKioCIsQrZveJEwn6uJ8T54ydjyCQ,93,5,0,False,False,False,True
c1e474f4-00c1-44e1-b6e7-682e8b62bf58,RANKED_SOLO_5x5,GOLD,I,-DLOYUaHky1z0DlpuRxbUr5yMrib5vcIudCwEQaNTbsspbFv,15,2,4,False,False,False,False
ea8257ce-67dc-4dd0-89fa-7158be172e89,RANKED_SOLO_5x5,GOLD,I,pJza2ZkNDGJk9Dz7P2mrpQwUmzqVtB9B27IOR_Cx7Wk_kz6v,97,3,2,False,False,False,False
0c348a48-ecac-48bb-b118-47ac0d1d2a82,RANKED_SOLO_5x5,GOLD,I,PBSoqT35L4vCBi3SfZs0GH9VvooBaU2Y5Rc6GF_sdu8w,28,2,3,False,False,False,False
882afd2a-bdc6-4b39-b6ff-bfc288d5ff71,RANKED_SOLO_5x5,GOLD,I,M98-ULdiaR-zF6wUbpcD4Dp2UhT4OLmm0zMxgtj02MzMxr6i,7,26,42,False,False,True,False
684775bd-7810-4689-8e13-431e401fef04,RANKED_SOLO_5x5,GOLD,I,bXF173okx2w7MZuxdEH7_3I8fjeMlBfCLSpAfqh_VRXUQdTv,75,62,49,False,False,True,False
ee5dc8fa-f480-478b-b22a-2697499e3aea,RANKED_SOLO_5x5,GOLD,I,Ma4UEYrIWPz9fW8LOl41TU-kzJfOlaGW__IvLInKbUHwJvf7,60,9,8,False,False,False,False
61854ba2-1160-4033-adaa-ba1d483eb637,RANKED_SOLO_5x5,GOLD,I,i6vlKB_5IQnuJGJBXvXDGFQ8Fe4fiDVYcuvZBagnzKGiZsIe,3,36,27,False,False,False,False
a4c7c7c3-864a-431d-888b-eb3010795c23,RANKED_SOLO_5x5,GOLD,I,Leqg3XjqGWKc_RvA8sV28aDlM_-4RXLsO56J9eeZmyrLfMLi,27,40,31,False,False,False,False
c7d1d242-3843-47f3-8268-920f37c48a0f,RANKED_SOLO_5x5,GOLD,I,snMAFe_vqv2y8LsVvLNWgxhQv7yGS3HlCp_nfN62xYe-7x3d,43,59,49,False,False,False,False
c8eca35a-f0a6-4016-b845-f5d4406df1f3,RANKED_SOLO_5x5,GOLD,I,tedYU8Vw4eP-bE4EMnc6NqChmhvjNqRGQxYAQ42rM4FV09R_,1,10,12,False,False,False,False
8b78396e-4afa-49a6-a6a9-87a778a77358,RANKED_SOLO_5x5,GOLD,I,Qki3kFXG0uvDcJIXlu8nhhoox5UVjxzRPHrNG6ELpAQKwL9v,68,15,13,False,False,False,True
07da8354-6e66-4d50-80a4-962864003895,RANKED_SOLO_5x5,GOLD,I,WtDs4ram04wRMa3VUwHC6_9aQ7adASpiDuut9MPUGVm-dLc_,76,6,4,False,False,False,False
9f426a63-8a72-4eaa-8440-c200e7ac8f81,RANKED_SOLO_5x5,GOLD,I,cCPSxwdf4PYSxRdjXJha9ZSlN819FYWI4fD0F8Wn7VaK-ipP,0,87,101,False,False,True,False
0a434ab4-b57e-4dba-b842-ea154971166d,RANKED_SOLO_5x5,GOLD,I,eutzmm46JJVJz98rMzKH6MjHlvmhqjL9P8VOAMOe8dDbb88G,55,140,129,False,False,False,True
f021e7c7-b123-4598-ba1e-faa0e00ee00d,RANKED_SOLO_5x5,GOLD,I,i9Px4YdfXSnBySBQ6Zll70phf75MZDlr8JqFFC3yAC84masO,9,28,34,False,False,False,False
14a31782-338c-4b31-9d6f-9dba0ad6cac8,RANKED_SOLO_5x5,GOLD,I,oNkYKqVLjYyMgTEZWhwIvS5BPD2LXvRL1lDJyygG_8LD5PhT,22,5,4,False,False,False,False
665e3387-2de6-4eb2-8730-a0a8975fecfe,RANKED_SOLO_5x5,GOLD,I,5CB9uVpwRZtJYT_rrTAIQSdi5iP6MV7c1qaXdn1Mgj5LjkIP,23,7,6,False,False,False,False
89cad1c4-7350-40d7-aa71-b44aa82cbc99,RANKED_SOLO_5x5,GOLD,I,YUoHHeCD185XgHUT4-Mk78Z59LwVrAAxn7K5Yu7vTU-UTSVZ,52,22,13,False,False,False,False
400d279e-d176-4f7b-86e2-7ac932091a06,RANKED_SOLO_5x5,GOLD,I,CUKUJhrSj_2IJ_sZ8AjG97bhHoxOV3b1ibNECJ8CAeYX8BO_,51,151,131,False,False,False,False
610526aa-f4f0-439a-b93d-fd283090a14b,RANKED_SOLO_5x5,GOLD,I,bODKNAlGaNUTx9c5ZOpUJmyagHfUF_XhoebotUghwOjAI3am,16,33,22,False,False,False,False
86722e20-42fe-4c68-8e84-5e59abf364ce,RANKED_SOLO_5x5,GOLD,I,Lr5LH52K8eeWxyfRJK4M2Gcrmztvw8QrXkkRqSMc2pvLlWPr,9,118,100,False,False,False,False
05d5b2b7-5134-4b90-bee7-c93e83974162,RANKED_SOLO_5x5,GOLD,I,ttaBbQx4gTNFHy2UvUX9NYDmstqVjgvb5q1GtQUlepw_JyuK,50,37,25,False,False,False,True
e6114af6-71f9-4dd3-81e5-0584f024f3f6,RANKED_SOLO_5x5,GOLD,I,unqRS7kJVhNjYDlgbsnJgjU_OskfdvvFd2-DvVij5WeNXlZF,35,74,88,False,False,False,False
04eaeeb0-917d-4fb4-b345-a7eb5067aaec,RANKED_SOLO_5x5,GOLD,I,CPLbQ9Az6T1iALD6dlC6LQZM2ImOMC4CRcmWItFzEqMwlixh,72,96,86,False,False,False,False
dfcf721f-fcaa-462d-bacd-878224c7d7a4,RANKED_SOLO_5x5,GOLD,I,IpH0Yi1GxBH8ag_4fZcdRrmL9dzA6UoanflTY-yITDB4vXvX,69,178,167,False,False,False,False
6d65ea6f-a599-4aae-b35b-c800896a2cbe,RANKED_SOLO_5x5,GOLD,I,HNITxHA2VeoATpGVzUBMIZaLpy2Od0kMqNoJ4D9ukuEpXXBI,11,13,6,False,False,False,False
5b15692e-a7d5-43d1-806e-1f9c49046b1f,RANKED_SOLO_5x5,GOLD,I,jWtaK37U-aTL1ZQcccl3ew6ha48hFz4Ew5LIzHG3JgVX4K24,50,8,4,False,False,False,False
3256112e-9a31-4d5e-a5cd-99adfddb7ef4,RANKED_SOLO_5x5,GOLD,I,13lAIQQeOxHs1kF9T3ZK0SMlhhXxHbvLD6hlGpYYAYIs_MHi,10,2,4,False,False,False,False
ac8543f5-6c34-49dd-a6dd-b3f56d09f20f,RANKED_SOLO_5x5,GOLD,I,5J1BGaQLtLSeLq95hToKGNHeYF-W0b9dbRZNc9XaiXk3I3cw,49,16,14,False,False,False,False
0798ab88-c7a5-4329-8716-bdf252131789,RANKED_SOLO_5x5,GOLD,I,7NKtDp4DJYkrm69-ZMA6XGMCWtgF_ZotwZx6LVMh2VQBypgc,49,9,6,False,False,False,False
2c123655-39ab-407f-9002-509adb4496b3,RANKED_SOLO_5x5,GOLD,I,6AcosB5w3Sd4hDx-Sr4f2iBRHTiCtJCRFXeIUN9ShkY6Ulad,92,2,5,False,False,False,False
de21ea4f-1e8f-4f53-8e32-e82100cac875,RANKED_SOLO_5x5,GOLD,I,g2GcC0rCYR0phqYTXsZEGdY8SVIDmoJM9L2BYZ6j-xRLe1qE,99,65,57,False,False,False,True
779fa46f-e280-4535-b8e2-b3d0274e759d,RANKED_SOLO_5x5,GOLD,I,aVEOgIAEFjECzb7Gq0hi6PEJWOF5EC0Z3Oya33QQybf0ylI7,62,26,27,False,False,False,False
b9644352-cd68-4ada-989c-2da843a1c85d,RANKED_SOLO_5x5,GOLD,I,7ysuAxqoQW1hnrC-6Lp6w2raHvcay8Jja_QS7dQOy29P0TGm,25,38,34,False,False,False,False
88c670aa-8be9-40b1-aa2d-5e9571de1f15,RANKED_SOLO_5x5,GOLD,I,cLtvzR1uSvMemefopyN9pd5SQB3TzPMwf7U69aithLaTlkbh,17,16,20,False,False,False,False
72f60456-ea6a-4ce4-9355-21d76ee19e9d,RANKED_SOLO_5x5,GOLD,I,7mbYQ7l1Ro3UE9H_rc76MyQ7xbYmwpNcLT5cwBEQhG_HdkNn,50,35,29,False,False,False,False
c94ef1ef-b39d-4d59-96e2-5b574985d1dc,RANKED_SOLO_5x5,GOLD,I,_fb9X-mD_KQu7bUNkb0B2IFOUqV-ufGCAwRVQ_M5WM0rYXld,21,17,12,False,False,False,False
98a2efee-8aab-4e8a-bcb1-a83c141c6140,RANKED_SOLO_5x5,GOLD,I,DcZy_pDhhCFDLAmU4z3kjOs_lFNDHbOP8B4xLoxiB4re9Rv5,54,10,15,False,False,False,False
2e3d52d1-dd5f-43df-a8f7-c6db78cefed0,RANKED_SOLO_5x5,GOLD,I,f1-lQrAlEjnI8U-eey75xC-GR0bQbARUsSSzl1VPh9I58YED,28,43,45,False,False,False,False
5b15692e-a7d5-43d1-806e-1f9c49046b1f,RANKED_SOLO_5x5,GOLD,I,9m9xRiWYAQjCnvAwyjbeTyiRf8JKzFfADC5wteqHnPPl2VZ9,24,39,34,False,False,False,False
9be2a43c-2215-4f00-804e-7612fc7d7078,RANKED_SOLO_5x5,GOLD,I,fFe6ijaRCkh7-UP-RZvhkQGAKzPGx6re29cimu4Ek6NgSWWK,19,101,103,False,False,False,False
546c88c5-a2f2-41e9-8645-c60f3bb612c5,RANKED_SOLO_5x5,GOLD,I,_Tb8eeExYkifFQYUd1CdoztUTS6llQAPEys0ZfyWWb8w-FWp,20,3,10,False,False,False,False
a93b01f4-d75e-4b8c-b7b9-822319bf0403,RANKED_SOLO_5x5,GOLD,I,6kZtBGTOM_iEwLdHB9vTuPd_AV1HKkrM3X5qJlqbDzYxbjyF,12,19,17,False,False,False,False
69ada55b-c398-4982-9079-ab57995e6d11,RANKED_SOLO_5x5,GOLD,I,ndDfPomMKHCQmBrcOk9deH-BkxifpejHsim_0UTPmDrbn8rR,68,37,37,False,False,True,False
9fa5f228-8dfb-4f5e-a2d8-768e2df08452,RANKED_SOLO_5x5,GOLD,I,amrh5iOIFaOPhMMv4y1IVw6swEEAy09kz-JbuqFJfzoCymvM,12,5,5,False,False,False,False
04eaeeb0-917d-4fb4-b345-a7eb5067aaec,RANKED_SOLO_5x5,GOLD,I,oofNYM8P2ejNpQ9MHeM0GxCc6F7XdYJ84RFUo4Yeje5E4ird,75,3,3,False,False,False,False
f3081c1f-e86c-428c-abe9-8f35aa2b14c2,RANKED_SOLO_5x5,GOLD,I,bEbLqnpQzvHHZTfXeLeq-IRB3hSk0LJtGOu0CSzp4Tjq6uoL,16,6,7,False,False,False,False
be55c3e5-b9f1-4904-bb28-9e0c81e75250,RANKED_SOLO_5x5,GOLD,I,Jvnn8tEfjdpkOYR6o380o379V7kUfPlodey-ZtTCl81wOIZg,1,5,4,False,False,True,False
ed9964dc-60b6-4029-bd3a-5f97fe2d2958,RANKED_SOLO_5x5,GOLD,I,Kr47i6t9kM5RgwJhBZxBgRLIGaIPQ78kQyP45S66Q5J3Rz5D,75,72,80,False,False,True,False
db2e2a4a-c0d5-4e44-983d-76e13a818642,RANKED_SOLO_5x5,GOLD,I,1KP4Zapzfp2m1Ws_DcDdBkohmMYJ7nL7sSSh69mubOGv4KSq,27,13,13,False,False,False,False
93748ef6-8999-483a-a755-383aada5070a,RANKED_SOLO_5x5,GOLD,I,_7OQB2SQeKT7NNaAD8elBK01zvOq0N-K1ciiDvnlfCz6ObZQ,1,30,39,False,False,False,False
a56c5b66-6eea-46c9-88f0-1005f4b4b1f6,RANKED_SOLO_5x5,GOLD,I,sQLlPNWBZ6It_Gh3zgYKyPwKN41ioVu3USlvvkIj4iwEU1U4,0,114,113,False,False,False,False
2d381809-711b-49aa-acc1-bc8a13f8ba99,RANKED_SOLO_5x5,GOLD,I,n8CwxgN3qCt3OQg7XJDNs0kwYy23FHrBypC7tsdsCUnr2Wi4,11,4,2,False,False,False,False
3b16ace0-a053-4674-8ec5-cc6dfcdb3a24,RANKED_SOLO_5x5,GOLD,I,iiq-mDluIvGUHAj9Gb1QwdufW68J5P8qikK-RWGP7WWvLeGR,96,16,14,False,False,False,False
400d279e-d176-4f7b-86e2-7ac932091a06,RANKED_SOLO_5x5,GOLD,I,IhcY92x9Pnk2T0YdSARaC64Z1UWKpcY3NYk8jpD99nHVlvyL,37,4,2,False,False,False,False
ed56dc85-7857-48ab-8069-d45c79d24ea2,RANKED_SOLO_5x5,GOLD,I,KBuvdQQxqd_vIjEtdOQN1nLV5T4IVbptigU0-q52m95dvDkA,75,82,81,False,False,True,False
534044c8-4b87-478d-8512-9f036cbd4246,RANKED_SOLO_5x5,GOLD,I,blrmTtUKialAP_ksbam8tOwl5Gcs1_ETAOBOUW5DomRUibHb,68,11,7,False,False,False,False
7e31cc4d-40a8-4b45-84d7-09ba0e55f7f8,RANKED_SOLO_5x5,GOLD,I,P42K26Qn2J_hnKew-Zj5umNAgxLjvUHmIyPU4S9VCpw6SG1f,39,17,18,False,False,False,False
ecb4a81a-8502-4892-8a9b-5a5f6197c51f,RANKED_SOLO_5x5,GOLD,I,O6DKIF8Via5Zg0MbIU3OCwcwHa1B2xrLlz6v1fOW47dfDCxb,73,17,14,False,False,False,False
2c699595-1a4e-403b-a0f9-eeea96c1c397,RANKED_SOLO_5x5,GOLD,I,wkxjosNshsAycmVQNjUXelYcX0EVt9IAADsCNzXFa3vLZvos,80,7,5,False,False,False,False
10402184-616c-4f2b-ad6d-e29e53666ea2,RANKED_SOLO_5x5,GOLD,I,d81dfnpgUpRXw0XHTDb76KPlmdLvTq0QLhfOoQjqO-vmgpm1,30,6,6,False,False,False,False
eff0a224-9aa5-4137-a855-0398297824a5,RANKED_SOLO_5x5,GOLD,I,giyeLrusg2JlUH9wojj41LmlS4HoISRL88ji_WaFUTF0MuGl,55,11,16,False,False,False,False
2ca8aed1-d3b0-44cc-bb22-d72d7a85fa43,RANKED_SOLO_5x5,GOLD,I,bAKk5jhdSjflgAzuzdvdBZ7JQAiCrSFn5A1OVsvjmj386bbb,75,18,22,False,False,False,False
2f0487cb-5c19-485f-a9a9-de29ab30ced4,RANKED_SOLO_5x5,GOLD,I,qf9wDcA6TYfDvS6JFGeDiPWUGuO6JTU64PqoXnKNhVXjRVJY,92,15,11,False,False,False,False
e8374131-1a97-43e2-837d-4503a5ac560e,RANKED_SOLO_5x5,GOLD,I,XTrggBPwqJOhPoVeH2dHFIVV6NPaVO53AGYqU7JGR-JTLy-D,12,5,4,False,False,False,False
383e74b7-6d86-44d4-9d9f-9e8cfe0a4b8a,RANKED_SOLO_5x5,GOLD,I,TXFv0eOxzmV9x73YJ8uSD64aRWfQwkGqh0phkbkM2hfAFSNc,11,5,4,False,False,False,False
