leagueId,queueType,tier,rank,summonerId,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,id,accountId,puuid,profileIconId,revisionDate,summonerLevel
e154ecb6-7710-4d98-80fc-f323bfb82774,RANKED_SOLO_5x5,GOLD,I,6ulWU3e8Zby9is70CbthlGvAdYX4nH0SzGRfu9xhk9zfD178,9,9,5,False,False,False,False,6ulWU3e8Zby9is70CbthlGvAdYX4nH0SzGRfu9xhk9zfD178,FB87VfyZJUllJTyF7X7wqByqnv7R2QM3wAfUnkhqUU3U4vTl_0lrnIvG,4pO7xyqRLEJyAyeNcxEyQq0MsgBtMfuALHANcqh9x1PnYPbR86hRj32tw95ZsbGFFAoJhM8-4ydfEQ,6723,1733377237000,72
f0d09ea4-3450-4c55-8d75-e90cda8e8415,RANKED_SOLO_5x5,GOLD,I,ZIjVtpfFDLXRTLVw60j4wrHduHUQ3ps3kTtbksQHmEZ03e0L,46,64,73,False,False,True,False,ZIjVtpfFDLXRTLVw60j4wrHduHUQ3ps3kTtbksQHmEZ03e0L,l2slO7sTo7O_8S17_zOAVN8FAYA-2UhMnGDIOJ82VRWpmdMi8GGOYBQT,PH24c0Jsmdyc8DPVBGWOHGXw4eQkhg6jgunXxTQShhwbfu-I72sMfpqxHRG-o5vGja2p_SA2wAB7SA,1426,1733632652000,496
226357be-b61d-481c-bbe3-77cdad2b6ae7,RANKED_SOLO_5x5,GOLD,I,mz1IWcLduMJ_gxcGz4KoS9AmD5DNwipt4b611GmK_cwwrXGX,75,61,54,False,False,False,False,mz1IWcLduMJ_gxcGz4KoS9AmD5DNwipt4b611GmK_cwwrXGX,ozD7AqycYV1SvibdgXZC50wedhc1yyf6HZV4xkjbU8RBzmJsd9C9kuO-,UOqoDWYYINtxixRmjZvOIZMIkVyO8LGDJi9G5eZbLXh037eqyRYnOoLCZGbeBorKYbkXcbNBrNpUwg,4,1733011339000,84
3f50ac3a-af63-49b6-b97c-67bcfaeca6e3,RANKED_SOLO_5x5,GOLD,I,WeZ__i612yGyiyw1dPCFWnepFdIB0NKArBwP4T98PPGqgY2b,46,95,98,False,False,True,False,WeZ__i612yGyiyw1dPCFWnepFdIB0NKArBwP4T98PPGqgY2b,EuIAVbgiZcsXzx4KQTknVqNfrE_7-MGy0sikFZBDnlnGveoP7n3lhvSh,dkHB2Wh2SsibgL89OTAYzXBVY8KmH0emargptpBZEYrSX06prxOUyAGMrSoWYSqSwp0gcrzwJoMuNQ,5630,1733738576200,1033
2d72d81f-ea8b-497b-a9ca-6532ec1ba5df,RANKED_SOLO_5x5,GOLD,I,U47-tpVqkj3yReWcXLXkctev6Q8wEYMC5NaNuFbquA9aqEOf,45,18,8,False,False,False,False,U47-tpVqkj3yReWcXLXkctev6Q8wEYMC5NaNuFbquA9aqEOf,AXevh-UDxhOumiDZL9Ah4s7ck9QIW-_nENrZXtkdzxRIbfqvPKAsmIdm,TZDE9Qg0xXT4jjCvbPUcYZaJPAMLAk0aYpPyDX-3-xCkpwO-Ov6-GzvhA47cZ6YdEc55v5crrs4PDA,6498,1733577329000,231
b9644352-cd68-4ada-989c-2da843a1c85d,RANKED_SOLO_5x5,GOLD,I,s1xr2Q_fCcdp2nlLECCOM24YXuF8Jo3B_mPQT_hQnwdh5gHO,75,118,129,False,False,True,False,s1xr2Q_fCcdp2nlLECCOM24YXuF8Jo3B_mPQT_hQnwdh5gHO,rGinW29EDb16_plLgOaX2wUpU9igQHUbnxtc2uKpngXtkSJxUDcSTMN2,UoNEHuhd8CTPIW2MhPkJSuWUVeCXPvrhv3RfSR9MjK4Qox0D0PB8g9ppoun2oPhwloLqa_xI17nPZg,6630,1733735387329,1103
f9c4cd34-016b-4021-98e4-b8de516b4233,RANKED_SOLO_5x5,GOLD,I,p4pKfxqT8nyO0z6sx1OZrlQV8KUxFScFZRKTUmJc5Oxunrqk,91,132,130,False,False,False,True,p4pKfxqT8nyO0z6sx1OZrlQV8KUxFScFZRKTUmJc5Oxunrqk,itRyRB_8Q4vg5JmdHQqDxN61Ce88mX8ybRSu7icRlS_51lCImwMgN3wz,4svOdisMolsma9hReE4RBxglwYmOG5weKTgsLjSzGyDrBIS9vNzX99segkq_Uz-cs7qk4RCZ2k31HQ,5451,1733773603961,525
b4cfe3c6-2298-45dc-868f-e60cfd6143d9,RANKED_SOLO_5x5,GOLD,I,eWwTlkBwWQxiz-54jDaIB-_rV6YgQagj8lNklQqz68wGqFFb,64,7,9,False,False,False,False,eWwTlkBwWQxiz-54jDaIB-_rV6YgQagj8lNklQqz68wGqFFb,CuH4yVFndUCOpq3Tr7mMZBrYW8NmKzuaP0PYfOr5ceSDuQlPiAXiOKHy,gNMYmlkfIv3Pk5BYCzr8tKpNXHX-1XF4ODP_M0AU-XWWwFF3FPTnjNGCYttYpibQtaQxLuiKlE56IQ,2073,1729404416000,128
0c4d53f0-965a-4e4b-b185-29628c656097,RANKED_SOLO_5x5,GOLD,I,lBMKADcYQ5OTAsduDVDOf2T0Ww7JBXrFPIhHD6OLEGBWR5aU,63,10,10,False,False,True,False,lBMKADcYQ5OTAsduDVDOf2T0Ww7JBXrFPIhHD6OLEGBWR5aU,k7FoJuRaOSojTNCKS_VJV9MIDfBUVXNRzRoroXZYD3ActKiCS-6x6gxJ,9g9UXcBmINus6OIoy3tTVja-dRgfH5BXFYlQZNNXuphGNC0SdHWrE8vYUs-pOBR-B21VQGWnJAE9tw,6759,1733727069773,207
a14a22df-e96e-4775-9d9d-06c2465614d3,RANKED_SOLO_5x5,GOLD,I,KghGQqpErPV-lprZWQ7OR0lti8gJq4qEMlrsdHf1VnORaXoE,75,40,40,False,False,True,False,KghGQqpErPV-lprZWQ7OR0lti8gJq4qEMlrsdHf1VnORaXoE,EBhurki8cPvkMpfKw2-Bms57Lbo7X8RgQov1Ai24_I-LZ9ZO_JiMAVMz,fTNLswgdG_bjEkNGiHnwFyr1rtbPVPbl914TimtHrXzU3sZF1um_IdBw5fQWtpKHy4CVYdTZefQRZQ,27,1733740754556,624
5cc3b44e-7e51-437f-9e92-eea0614f0e99,RANKED_SOLO_5x5,GOLD,I,w9SaVF2dcX9qCAQhcYBErO5W1eLTF8NrYa91epi2MXyu7Ogc,0,59,92,False,False,True,False,w9SaVF2dcX9qCAQhcYBErO5W1eLTF8NrYa91epi2MXyu7Ogc,xxVtbqmD39lxvwhVdjWjruGSZ234GXQ8tM9uddhf2-NKBPLO1jRiBP7O,dZ8D82171LV8oEfKXQK93DIfVqPTPF4nDQsf1bMQgibLfqEM-DJM7GC2T3uMREsJr51kIq1-30KRbA,4833,1733766193535,867
215a6ff9-8671-4d9b-afa8-8ac57627b2e6,RANKED_SOLO_5x5,GOLD,I,5XmkX6QZYab9EhPy6cO8T8lkNT_pucAz3nSfqlJ8P9aKLTCt,5,23,14,False,False,False,False,5XmkX6QZYab9EhPy6cO8T8lkNT_pucAz3nSfqlJ8P9aKLTCt,7WEsoTNvEnVv_EkmSwitRcSCpCSpRyndMxxqSISDbOpmfMXveTHGzVlX,ds0FMiwDAeakhCQErDY-hjg51b1uHlrFUhhKLJ0-OxKMVIzyposFlp7cii_5QMzVrbP7AqqMA7I4-Q,4903,1732988409000,174
925cdc22-ce46-43d9-8ee8-599aa9f38320,RANKED_SOLO_5x5,GOLD,I,jxpyD8uJA1OLCqgHb4G53DajgVxv5tNyDfSDAIVs4vLaeM6P,19,10,16,False,False,False,False,jxpyD8uJA1OLCqgHb4G53DajgVxv5tNyDfSDAIVs4vLaeM6P,rlrpvUZFml8mk0BaVvIA1z9BlW_kKFqb8cjPluO2CMIyq4kPGLKbxS68,BoJZ7tENDWYN7Eu-kpUh7AroVLeqFJpXdnmNHYLwQ4hvFBnDvE2Fp7n7ZuIefxhql4TWQlUaLZSnAQ,693,1733190678000,282
fa9a3220-9a37-4760-8c40-760c308f5dd2,RANKED_SOLO_5x5,GOLD,I,nzU9byhfN3I2xRUZ6I3M9oQgFu9w1eEwSdHBrkl80KHYdcjV,40,36,29,False,False,True,False,nzU9byhfN3I2xRUZ6I3M9oQgFu9w1eEwSdHBrkl80KHYdcjV,C7hgRg4dCgIMmozCtfyARkshrmJnd46Ja6YilXmyaHgsWAD61x3_K929,RuqYAuC32wHV-dJYP03zy2kW1BxBDCJZFTMtnPCsHYY18bn2cbnFYTwrnIfDCX98dYN4l1bFRgcoxQ,4663,1733760289568,515
095985cf-017d-47d7-b332-cd49ade66b51,RANKED_SOLO_5x5,GOLD,I,iGQZ9mo32VJAl4DEm_ne30Mxl1K_dkfDfe7Bm9e1ulpIw40X,27,4,2,False,False,False,False,iGQZ9mo32VJAl4DEm_ne30Mxl1K_dkfDfe7Bm9e1ulpIw40X,sMBWMenLMh7hIN2MA_Al0ON4zroCBHeJX5fnxHPiUHW4Dt0iPg-nQ8J2,uQeFZI8fzat_9o17kshIKk6ow59l04owrDcfHHSTBbZv84RVudaNjGlWsck1Re4XzTcpzwzNNBB1_A,6402,1733624279000,766
543e9dd0-2beb-44bd-b50d-1a4419ddb804,RANKED_SOLO_5x5,GOLD,I,Vr1JRELgAjYw30vL5qlGTN3NkQOUfvg31RCmmUOkaPxtiP1f,29,1,7,False,False,False,False,Vr1JRELgAjYw30vL5qlGTN3NkQOUfvg31RCmmUOkaPxtiP1f,UZ3hb9i90nZQCvd55HmNUBuUSHbJy-F5Ix8b5vuq8sgsYhxosV0XyR2f,NDE4aehmJjI8YleuRE8yhekuPTmNknp-2UYOObKt2Cs15ACC2GVGGIBhSXF8rMzReAKGazCQ9aGOJg,4659,1733676215000,245
a722e17d-8a40-4fa6-8a2b-5d36fb0db309,RANKED_SOLO_5x5,GOLD,I,-3p_A0CZwDF8242sJggILLskCZ0r3mHYj1-Vxzhv0k3vn35u,10,156,153,False,False,False,True,-3p_A0CZwDF8242sJggILLskCZ0r3mHYj1-Vxzhv0k3vn35u,gDJ_rvxb9ASH5g7rhIGL2Bzmv5dxzCPikhBHNN-Oc674fMq_U-qj082v,oIUdjIWFlAWurr3_R-Ik94Uhk5jEtB8OH3y4v48LIgIgEehOD9dC_zKjuCrlksd5OkPX8aAzoP7vbQ,3879,1733727459006,365
3ec277f8-6f62-4605-a982-0cf6bc53b007,RANKED_SOLO_5x5,GOLD,I,Xs2CDoqrIQi9jzw0A7TZ5BvcM_qlwEaKrrr6Zz38FrxOVaLV,74,3,2,False,False,False,False,Xs2CDoqrIQi9jzw0A7TZ5BvcM_qlwEaKrrr6Zz38FrxOVaLV,YemJFYv7dpVoEQF116w_bBZVGmHHA9ZH_QhAtIM3DKpIl1X_YmqFeLXX,cpftwGRcFECvfttZ1dJND6ItRFrR-OoHoi1DjJDLLWhbiV0vElt1nouk7XknzFp3s1WDFQLqo8k2Dg,4652,1733253519000,204
ba5c2387-9559-4c10-b895-1b92c00da51d,RANKED_SOLO_5x5,GOLD,I,7y02Ybi1kuZk4NB-_uuUAv4l1hkZm65PAy3Vz_FG20dDSnRn,22,6,6,False,False,False,False,7y02Ybi1kuZk4NB-_uuUAv4l1hkZm65PAy3Vz_FG20dDSnRn,P0mvhLvo62kJgA1tM1e1-nsYisR4nkP0Gfb3KVnb1utJ4h97J0KlBovz,NayDYRkhs2SwAjnBQVHepZ0-2UVlV3vzKl8c6GQqGY-09JYPPwqEEChsVfGJm4QDSh-Skk151Gnbew,4225,1733774039682,121
d89cbb1d-76ca-4368-be0b-5068d8e13ae7,RANKED_SOLO_5x5,GOLD,I,GV-xLs6PRYSzNQgbTc8-Ddott_HR7ZZaYEd2LTLbOH75FmF4,69,6,3,False,False,False,False,GV-xLs6PRYSzNQgbTc8-Ddott_HR7ZZaYEd2LTLbOH75FmF4,WUITq4t_NZFMVn2m9vrQ3Zm_rdigXwfpK-jb1k9KEO5cRtogh-xOJsHM,mlf-KYch-WqQo4zpo6PN_9xeLhbB2vPrrpyMNgbFXDCojkMxyMEgCkzaFtJM3Yv9xxLoI0JSMpChuA,5388,1731582250000,376
7df777b6-d6e2-4c27-b0ed-ed3073f983fc,RANKED_SOLO_5x5,GOLD,I,vSp23RH7pirhOLqSi_wz6lMBJ7rVHrbduUf3mktbUD4dBHxP,21,10,13,False,False,False,False,vSp23RH7pirhOLqSi_wz6lMBJ7rVHrbduUf3mktbUD4dBHxP,K0xPk3gYt1wPkkON4MdWLQ7PWZoFvG14tt2oA6i5ip2D6CVGbFHLEjnh,MnHDEtS4HE74C4kKHSkk1eKK_NqTRqtWlMQ3152cbae5gYDyF5wfBJApRJ2Brf0-lYOFeyH6DzSUIw,6642,1732940755000,399
1aac7c8a-15d1-4fb5-9999-7e90a9bad27b,RANKED_SOLO_5x5,GOLD,I,4mUZ-1SQnIEvDkrKKsOhM3TqlKW8xLQapB4DIor4UikgZjcU,47,27,20,False,False,False,False,4mUZ-1SQnIEvDkrKKsOhM3TqlKW8xLQapB4DIor4UikgZjcU,DI_XtkveHdjtwZJ57BrVN8kl8BNF9SwJzKrWeBa3ukFzSTlglc34lXUn,M405sr7J5otShBXxwve4REPDJWacHrdX98RiB1xF3E8wXsXKrxXOUQaslembGZ1lVpcawNA9SlVYNw,6334,1733769579149,508
75d4bbf8-6e39-49a6-b39e-aa2ab364f47a,RANKED_SOLO_5x5,GOLD,I,hOOFp7NcMPewcEhtOjgd7a6unQARupVOIk5bXHGc93lhuafY,58,17,27,False,False,True,False,hOOFp7NcMPewcEhtOjgd7a6unQARupVOIk5bXHGc93lhuafY,iz96QLFoI_rStj6KUMTT_M-8j5c8wkmW5-qnzQWR2dWJq_ojFw6CKQrg,aliLltFKx-nDDw8QPTtTNyYK_If97TOFem_pRUd2MWvR8yvXIRSl2BMcSf_geWXYMZQ6wfFunzftkA,4066,1733722146228,737
8f1a7061-fb2c-4f8f-ab97-1df1bc5450d4,RANKED_SOLO_5x5,GOLD,I,NqMneMr6iq1XDXaZT9DjYQ7XsF3lzHIfSNf5MiRQpRwj16iC,2,5,0,False,False,False,True,NqMneMr6iq1XDXaZT9DjYQ7XsF3lzHIfSNf5MiRQpRwj16iC,TM2K5ng00C8mydP5mrgNPyaTa7m7oMSbQz6QkqYEb7Gi3EvSqPuQx9jc,R4-_H2LqrP8LWc8VRhf25Yl5MJn_Hg34tAVnbhBCnfsUtUMx40LrQQj_PXNOKwSiyyzJFcge8_1vKw,6503,1733649159000,185
b1c45825-6242-4f08-90d8-1cd76f1ca08b,RANKED_SOLO_5x5,GOLD,I,oJ1AvdZ-z0dIzQEOXt1aaBRl8POGeXTEXa-aAlFPMAnPUkkW,33,3,4,False,False,False,False,oJ1AvdZ-z0dIzQEOXt1aaBRl8POGeXTEXa-aAlFPMAnPUkkW,WAJ8uOeUECJYsNqJIDX7QOK2QrJ_hdqK1_9uyvkbWjHMGVnMwJYSTNhi,xmyf_67312-lHmtg4x5kx0stvuzrjLOfmb-Xxj5j09A4FdSCQAlrLHaVM0rmKnrPoJXGf_tLuOy8ew,4057,1729879833000,61
a722e17d-8a40-4fa6-8a2b-5d36fb0db309,RANKED_SOLO_5x5,GOLD,I,iqrHzi-XNcXF2nxhKO-ICFPQO2XwcgeKld7d6MfSzluTUMB5,2,27,22,False,False,False,False,iqrHzi-XNcXF2nxhKO-ICFPQO2XwcgeKld7d6MfSzluTUMB5,JtOtD3fpgkO71XzhM4sazfb8z9NkCC3vgngXLxTgY9NIwK4nGrMPNKlz,wSzeCgqRsl3Kc5J6fhYFCLLghmlDSOLasv_ypCBG-Vwvp7y9mSBUkOvGBLr0JaQgdUi1KEgmLRGq9A,6029,1733740943562,271
a2223f71-e5ae-4478-80e5-0385f37c8c7d,RANKED_SOLO_5x5,GOLD,I,ZLA3Ex0JvOpClAjPFlQyBK4cjXEORBBcKtkA7KvWrKMSvfdL,11,6,7,False,False,False,False,ZLA3Ex0JvOpClAjPFlQyBK4cjXEORBBcKtkA7KvWrKMSvfdL,PePkSabNCuKjS2VVVcgcUBIfOax81U8L6TT9kUnv_Sl5Vb8Bcr032rW9,Ux4_R5TjB0_4KvIXtSeuxMhSRRd_9feH7c_ZC26Nnj1VPnLr3U-A2K64oRo_HXRGFlaXRSnTrD5CVA,3230,1733526974000,70
afc1638a-7e01-45ff-b62d-4655cf4f73f4,RANKED_SOLO_5x5,GOLD,I,ndt2Z4WY7CpQhV57RlgCU0GsYoEAkZixnMVpNoqtx-1CbFiT,67,37,32,False,False,False,False,ndt2Z4WY7CpQhV57RlgCU0GsYoEAkZixnMVpNoqtx-1CbFiT,CQx1GqbwcJ-R8BWckooCZMlT0Ql8pOXMOpOn0-dzsKKnKhjP_HmXKi9t,K8cGctsrPN81NnRzdexmrJYYS3OxrrHzhQ_3bMTG5GmilPGeX2ew8Ee9cTFnVSbB4F2zDCFJEYY1uw,4966,1733717749234,605
c42b0f2e-6759-4401-923e-bb9bcde56da3,RANKED_SOLO_5x5,GOLD,I,Ar_dsUT2WDcxmeRzJbHEhcI0cZm9yMxBCgRmd29g41ZaVP8w,23,26,23,False,False,False,False,Ar_dsUT2WDcxmeRzJbHEhcI0cZm9yMxBCgRmd29g41ZaVP8w,qEiRJy3jkWzg7myc8ufeFhQmUK-CioyCJ4lwRn6cKYq_OUbMrm8RKLcw,UHE5Od4H-Ja8g1VfCx2DJWIJbmbIOs0Y1S4WKxjimAvcoBRFOfyXs47jwBxjqOl0Pd6FEBAOKtoJUg,4027,1733712934241,73
08324d02-5414-4551-b59e-7fec5512a1e3,RANKED_SOLO_5x5,GOLD,I,vaKhUPjAeG3_A_sG5Q83u7XuuBbfCsj3k9DyTE_aWUhorzbx,53,16,10,False,False,False,True,vaKhUPjAeG3_A_sG5Q83u7XuuBbfCsj3k9DyTE_aWUhorzbx,2Avx39renHi9I0RcTbs3wUlp833Z09JCiNHxdsp8bCpvJmE6oYhzq7eI,fB_JJ6mbDDoZ8T8Jwzqn1_E36Sre-GKz4I-8JzCMnjcebDnXL6qcOHBVD7ikdBZCfs-r_ntUhB-xfA,3591,1733728744386,108
0ed39f23-776d-4463-ac6e-ea1d2a19fd7f,RANKED_SOLO_5x5,GOLD,I,Wr4iZNDuK7GsgzTmkSRiD-oH_oY574jwUGrWaYtxWSngKUDf,21,18,13,False,False,False,False,Wr4iZNDuK7GsgzTmkSRiD-oH_oY574jwUGrWaYtxWSngKUDf,PvMHF1lKngqvOaJYR8fw8gKGm-YQNdLfCq4UvvWoOtkkSy_2_EH5QSQI,qmVfl3QmbKj65IIFJkdWrVxNjZqRPQJKEFMIy9CluiEr0Mmtq0ugOL1I1jMOScsnBd4Pi8LHp0SFog,5022,1733556914000,529
81c5c399-bb96-4651-a2c0-3544e85b3d29,RANKED_SOLO_5x5,GOLD,I,mm7iYa4Jm4PxEUaAyLkLsWyav6N9fFpkRQ9JJF5SKVmUSe-n,44,27,35,False,False,True,False,mm7iYa4Jm4PxEUaAyLkLsWyav6N9fFpkRQ9JJF5SKVmUSe-n,G5wrR-4rtTS2wGD_kiie1GANop24Tio4ArjK_SDh_H3ddsEdYoQ1LFFc,RD8BIKsIJMHmSvNT8tdPFVhTsxyElp-8bswZgzyh22D9FGUq0bTCi7uqeS_tu_1QWSuIsF49y1T2uw,5659,1733708676271,475
6ec3041e-7e64-404b-ae48-59ba204547dc,RANKED_SOLO_5x5,GOLD,I,dngaMkzKqEFBVqZlz0HkAq_uBm7ZWcPnsvEE104R8PMm87QU,58,3,4,False,False,False,False,dngaMkzKqEFBVqZlz0HkAq_uBm7ZWcPnsvEE104R8PMm87QU,EKpyQ6HBFgF_SMFq3GaUkOLeuek1ZaDB2fIUwCpdfNxVFGj-RJa0pLoL,etflYBUQJZZEwAU0l0SCNi4-0QKjuYIbsC99ZcM20pb0NwpxWrM60CBtCU0vdcOgvTuNgVIfx5yRdw,4762,1733771811332,527
c7cf6bfc-8011-4221-9766-c132f50f4f43,RANKED_SOLO_5x5,GOLD,I,5lyMuo-n9RevdjbMLsfDgqUX2b_AHt8JPTL_4a4Fpx9ZDwaC,46,5,7,False,False,False,False,5lyMuo-n9RevdjbMLsfDgqUX2b_AHt8JPTL_4a4Fpx9ZDwaC,pAQ_LOZG9LAAxBr5QgMDzvqcbQRBY1DMF66wKnYlpm8JME5abWBxsnx1,WZ3ziBlE0AzPNMNwV5fE5Utk-fYKJRinyBfNgwuHDj12LZRt5isswxVZP9pWbAzbiPI5qz9QT54xqg,3592,1728709218000,467
93dd4677-5abd-46af-ab39-801973d4bc33,RANKED_SOLO_5x5,GOLD,I,It_qVT2ZrxOhzzM_V0jFr3KQpbaBWO6ilnQFVjoOrszK-tSt,12,21,32,False,False,True,False,It_qVT2ZrxOhzzM_V0jFr3KQpbaBWO6ilnQFVjoOrszK-tSt,HE6wMGY2yxeqeyBOsHQbCpC0wrj1UjNSvTTZevOiSdPnMKxEjiRzitPJ,zhLj6nC8Jb-mpRB3a59Bef1jzQJ_hOPvsVApCB5inxXSKuBnvNYCuQCJTyEFZqF1dEmFl2GenABkLA,773,1733774309975,482
f4e04738-2b27-49a9-8c65-aeb886465972,RANKED_SOLO_5x5,GOLD,I,D9Q95o6ecb6lnfkVL7GCgR6EzNTD17ug7faDh3b86ZaOAy71,93,34,51,False,False,True,False,D9Q95o6ecb6lnfkVL7GCgR6EzNTD17ug7faDh3b86ZaOAy71,3dwx2bNFSMXnv2Uqkn0tGV023cfW1zlIQVgRGbCfbnScIqdgzxoSwkgt,LQaSXQmxWRCJssQCWpbsg2G1ZFkZXvdmg935Dv_jbNM9ocGfDHpyv6F222bNJ3iMi3WKir2iF-97UA,4904,1733684689000,613
5346a5c7-12ad-4504-9361-4335038d7ce3,RANKED_SOLO_5x5,GOLD,I,Byjd_cq9HGmsHZi6bRd0OCkz_7RK3uA-PUkg-fg-rFUqqI5s,1,102,84,False,False,False,True,Byjd_cq9HGmsHZi6bRd0OCkz_7RK3uA-PUkg-fg-rFUqqI5s,A70i7bPNdfuo-9AhY4ruomULPFdZoOPESCYtuYU_bw6vmv9L3pdamcB6,alqXQ9XuAEYJnfS2KQj7HPYJnpU7FUwzspweT8-ZcSTiQoA5v0qGWYffKRHONYMvn3LU0vD0spUfKw,6762,1733774742275,298
bdcbaf41-2398-4770-b47c-c98868692598,RANKED_SOLO_5x5,GOLD,I,BeNx9a-veLClnANTe48iscdvnXJTh7fCvfH5PO7rfcYKD4ZP,18,25,30,False,False,True,False,BeNx9a-veLClnANTe48iscdvnXJTh7fCvfH5PO7rfcYKD4ZP,0CDl8SzHctWRHKtWJMk0SaLOmp1ereBbIOsFRMoFdXWOmhYWRCQvS5vW,pEbWEf1iXM02ImnsR-LkddJQAlfwxCtWgO38kbsijR5S0kjEN9vb2CdQt-9JTP_hw6lY4EbE1O2IRA,6283,1733719709577,407
d88abe89-b385-4efd-b696-49e8bbe8edde,RANKED_SOLO_5x5,GOLD,I,n2oV-mHu_F0y4ApiCcA4IT_cXmcRpNz1EaqbZnxtEtpOCkRk,53,6,4,False,False,False,False,n2oV-mHu_F0y4ApiCcA4IT_cXmcRpNz1EaqbZnxtEtpOCkRk,VK8JPfu8CKTcgmmgLVyfXgkDA-iEiAuBY8UXE5I6CHk5NT-v1QAZxv7S,6ztOay9VQ5f3EwEXzm-UqOiV6dNjWj-4W3KjhW6yA5bh1GdzV06mjfks60eVDjKIps-78Iyk74NMVA,4819,1729449273000,106
0ba442b7-71c3-4bce-8ef1-e8ebbee4f6c9,RANKED_SOLO_5x5,GOLD,I,vZPevWx_MmyzqramNmHW67mcfsniQAZn8PrVC-6bywOrBgwc,54,8,8,False,False,False,True,vZPevWx_MmyzqramNmHW67mcfsniQAZn8PrVC-6bywOrBgwc,sYdvNBfDNC04Cit_z_87kiUdJHHTvuPbb-XyUYEFoyf30liTEL4YPaEv,S-pUxC9C5_KOnLgL3Lynf7r6p79v1M2WznoPJuwRYnoAdLdj2G-qwSxZWTFVw7r_X2sL_K5jpHuSNQ,5488,1733704686375,452
7ce68232-00b3-4131-bc0c-c2f92977ed90,RANKED_SOLO_5x5,GOLD,I,XPMotGjmwf6FjghZOKgB81KuPzf93yAaqoodaaASV8E67w_6,39,26,32,False,False,False,False,XPMotGjmwf6FjghZOKgB81KuPzf93yAaqoodaaASV8E67w_6,tu93E7mQFqQVlCLsA-wvbHIgg-odqW6ax3_OLTEMfJVjBdMqIgUVQ3zz,zT6U55addA1sJ-8ZyJ40ztPAaK7rfzDaLKBY1dd6sdmTa5SqGIby6u5JN9cYGWbrGtXWGXalJlpCCw,6415,1733724051628,347
4fa21c76-0a4f-402b-8ca3-857f944cd140,RANKED_SOLO_5x5,GOLD,I,ZihAdXP-4lum41yRnFYj4SJgY99S3H-CCPtqtQyM-iFSWjXk,11,93,76,False,False,False,False,ZihAdXP-4lum41yRnFYj4SJgY99S3H-CCPtqtQyM-iFSWjXk,_RZIcgohQiI2QV1Z_-xyPDvoS_FtOqLubRBZ_4_1Q0cWvqAhpiPzdR0U,Z_BTSPF7M_JUGcuzbuWfQNhHzAff6mGz_tAtF8wMTbmVIuOJRF89NexA4YPmEz2lnzHAD6JF4M1KyQ,1154,1733622107000,120
163c0124-5d09-4ccb-bde8-dffd0aa28b63,RANKED_SOLO_5x5,GOLD,I,oAZbvfqRUXzf2AcWPPyEcCuoc9GuJYHUnToCHAPPdMxdmFMQ,49,9,4,False,False,False,False,oAZbvfqRUXzf2AcWPPyEcCuoc9GuJYHUnToCHAPPdMxdmFMQ,e-4lfM-rLb7eDeq_cHJQLmFNFTm5zo5MTcAdg1Nkc4-4rg3zNDEoJR0Z,I-qCJGOgx9Xaso4NCeayrQn30ukM5R7yi4pKvl8IvSwuwJQiJUbMnCa50DLCTb6fioQ4U9gG-KPLTA,7,1731660851000,65
0c94e5b2-6419-4597-8b5e-b3c97046b52b,RANKED_SOLO_5x5,GOLD,I,PaSLVbOjMIgDRQrDP82goiCyGAeEe4sB2AVH3NVuBZT8qtfH,16,38,40,False,False,True,False,PaSLVbOjMIgDRQrDP82goiCyGAeEe4sB2AVH3NVuBZT8qtfH,IWlrRU0RI7eWKlcIEdbNvGKVgEwnJjt8_Lh1E9_45Am1kpqXWf4x-nW2,1W-s1tyAEeYBW1s0jCJ2sds_btHkt2rQAOXgoiOwqTZ_W25XAfNM7krElh9Sb6xwtEOaWNU5eDsrpQ,909,1733738804739,91
9b0586e0-62d6-49bb-b1f3-321858d24590,RANKED_SOLO_5x5,GOLD,I,s8fezrs6ubMK-vy9yQbUOg0Si_20cJ77sbYz-Fq3qX0OOtKC,96,55,62,False,False,True,False,s8fezrs6ubMK-vy9yQbUOg0Si_20cJ77sbYz-Fq3qX0OOtKC,qwX93u-iyL0QVS-OrFYrgfrtxOTwkqmFzvHguSCw4w0Ve3Oyuv7USMso,IbQzzdGfntfJm4THcXGhhhU6kXLO5PQDIQPt7V5IrYV0q7di8qQe_wsZ2n4UP31JIUQoyrx9fjd7GQ,6426,1733647297000,582
f80bd1bd-ba3f-433d-a9d3-b2ece3fdc22b,RANKED_SOLO_5x5,GOLD,I,mPVSMGGvTvVaoZ61Sez-WV3awaQPrvwzF4R8CIzOBKW__9xr,65,23,28,False,False,True,False,mPVSMGGvTvVaoZ61Sez-WV3awaQPrvwzF4R8CIzOBKW__9xr,ptQHB48U32x1CFpcrKTSntQ5hD5dlpJN67uH5BlQdj8DXQslHFBEjUX4,wq1Fxtd4MMAEgW7OcN6_QXm5HxSdNtLXqhghBLY596-C7KtazziZ9G7ggNdl-aktrC-BsX_YHvU4dw,4022,1733278339000,141
