match_id,blue_team_champs,red_team_champs,blue_win
NA1_5176469073,"Shen,Briar,Leblanc,Samira,Nautilus","Garen,Vi,Talon,Jinx,TahmKench",False
NA1_5175608473,"Jax,Sejuani,Yone,Ezreal,Thresh","Kayn,Zac,Diana,Vayne,Sylas",False
NA1_5108666084,"Fiora,Akshan,Diana,Brand,Shaco","Smolder,Kayn,Tryndamere,Jhin,Lux",True
NA1_5149650800,"Riven,Shaco,Kassadin,Caitlyn,Maokai","Tryndamere,Nocturne,Fizz,MissFortune,Thresh",True
NA1_5121660747,"Volibear,Amumu,Briar,Ezreal,Galio","Chogath,Shyvana,Brand,Jhin,Maokai",False
NA1_5171263837,"Poppy,Graves,Vex,Jinx,TahmKench","Sion,Briar,TwistedFate,Sivir,Velkoz",True
NA1_5172685297,"Leblanc,Briar,Naafiri,KogMaw,Nami","Singed,Viego,Fizz,Jinx,Pantheon",True
NA1_5170267460,"Camille,Ivern,Taliyah,Aphelios,Shaco","Quinn,MonkeyKing,Qiyana,Jinx,Morgana",False
NA1_5119944688,"Yone,Udyr,Syndra,Jhin,Blitzcrank","Gragas,XinZhao,Sylas,Caitlyn,Morgana",False
NA1_5127478487,"Aatrox,Shyvana,Akali,Kaisa,Malphite","Volibear,Kayn,Nunu,Xerath,Ezreal",True
NA1_5170787528,"Trundle,Vi,Katarina,Jinx,Shaco","Illaoi,Nocturne,Akali,Caitlyn,Leona",False
NA1_4975522244,"Yone,Briar,Akali,Kaisa,Leona","Teemo,Vi,Annie,Lucian,Nami",False
NA1_5168659901,"Kennen,Kayn,Talon,Caitlyn,Ashe","Riven,Briar,Sylas,KogMaw,Lulu",False
NA1_5132796820,"Garen,Rengar,Akali,Nilah,Senna","Kayle,Volibear,Yone,Ezreal,LeeSin",False
NA1_5123414545,"Yone,Rammus,Lux,Samira,Blitzcrank","Camille,Volibear,Malzahar,Ezreal,Rakan",False
NA1_5169409565,"Urgot,Nunu,Chogath,Zeri,Braum","Mordekaiser,Kayn,Leblanc,Jhin,Seraphine",True
NA1_5175477590,"Teemo,Diana,Jayce,Jinx,Amumu","Trundle,Heimerdinger,Ahri,Twitch,Lux",True
NA1_5154840516,"Garen,Teemo,Orianna,Caitlyn,Lux","Camille,Briar,Leblanc,Smolder,TahmKench",True
NA1_5137774100,"Yorick,Nunu,Zed,Xayah,Thresh","Sion,Mordekaiser,Yasuo,Kaisa,Pantheon",False
NA1_5174835464,"Riven,Amumu,Ahri,Ashe,Karma","Jayce,Diana,Lux,Samira,Shen",True
NA1_5152886856,"Trundle,JarvanIV,Fizz,MissFortune,Lux","Teemo,Volibear,Veigar,Caitlyn,TahmKench",False
NA1_5173134769,"Yorick,Nocturne,Orianna,Jhin,Karma","Gnar,Briar,Yone,KogMaw,Velkoz",False
NA1_5142956836,"Gwen,Ivern,Corki,Yasuo,Hwei","Singed,Sejuani,Orianna,Ashe,Zilean",False
NA1_5069430187,"Ahri,Kaisa,Milio,TahmKench,Ivern","Tristana,Seraphine,Sona,Gnar,Nunu",True
NA1_5143896519,"Illaoi,Zac,Galio,Aphelios,Blitzcrank","Riven,LeeSin,Orianna,Sivir,Alistar",True
NA1_5173615286,"Sett,Nocturne,TwistedFate,Hwei,Nautilus","Jax,XinZhao,Diana,Draven,Yuumi",True
NA1_5146569278,"Tryndamere,Nocturne,Tristana,Thresh,Yasuo","Malphite,Jax,Qiyana,Kaisa,Renata",False
NA1_5160509270,"Udyr,Vi,Ekko,Kaisa,Braum","Volibear,Mordekaiser,Ahri,Vayne,Blitzcrank",True
NA1_5162806368,"Gragas,Kindred,Lux,MissFortune,Rell","Jayce,FiddleSticks,Leblanc,Jhin,Blitzcrank",False
NA1_5166531698,"Maokai,MasterYi,Swain,Vayne,Blitzcrank","Annie,Amumu,Jayce,Lucian,Neeko",True
NA1_5154915819,"Kled,Viego,Zed,Ziggs,Anivia","Ambessa,Shaco,Ahri,Sivir,Pyke",True
NA1_5115025281,"Kled,Shyvana,Leblanc,Ezreal,Amumu","Nocturne,RekSai,Orianna,MissFortune,Poppy",True
NA1_5100198439,"Mordekaiser,Hecarim,Ziggs,Varus,Lulu","Nasus,MonkeyKing,Sylas,Samira,TahmKench",False
NA1_5173874366,"Jax,Hecarim,Syndra,Caitlyn,Alistar","Sion,Diana,Yasuo,Draven,Thresh",True
NA1_5153818327,"Gnar,Amumu,Malzahar,Ashe,Seraphine","Sion,Graves,Viktor,Jinx,Lux",False
NA1_5137882701,"Gragas,Viego,Yasuo,Ezreal,Nami","Poppy,Graves,Ahri,Draven,Morgana",True
NA1_4950073161,"Poppy,Evelynn,Twitch,Caitlyn,Lissandra","Urgot,Nidalee,Vladimir,Sivir,Lulu",True
NA1_5157081605,"Ambessa,Vi,AurelionSol,Jinx,Milio","Riven,Teemo,Sylas,KogMaw,Maokai",False
NA1_5161353079,"Gnar,Diana,Aurora,Draven,Brand","Akali,Graves,TahmKench,Nilah,Senna",True
NA1_5161532045,"Nasus,Graves,Ahri,Caitlyn,Karma","Renekton,FiddleSticks,Ziggs,Kaisa,Rakan",False
NA1_5029955141,"Jax,MasterYi,Kassadin,Ashe,Soraka","Riven,Graves,Kayle,Jhin,Janna",False
NA1_5162269179,"Ambessa,JarvanIV,Hwei,Jinx,Nami","Volibear,Ekko,Ahri,Ashe,Thresh",True
NA1_5149815580,"Fiora,Teemo,Syndra,Zeri,Thresh","Viego,Graves,Ekko,Sivir,Veigar",True
NA1_5166877733,"Pyke,Graves,Veigar,Kaisa,Aatrox","Gragas,Nunu,Hwei,Caitlyn,Thresh",False
NA1_5166434135,"Aatrox,Nunu,Hwei,Corki,Rell","Mordekaiser,Udyr,Viktor,Kaisa,Zilean",True
NA1_5176572634,"Shen,Shaco,Orianna,Draven,Senna","Kayn,Mordekaiser,Viktor,Aphelios,Lux",False
NA1_5170707683,"Malphite,MasterYi,Smolder,Jhin,Nautilus","Chogath,Viego,Ekko,MissFortune,Alistar",False
NA1_5019502582,"Gwen,Pantheon,Leblanc,Draven,Swain","Sett,Lillia,Jayce,Ashe,Nautilus",True
NA1_5124925564,"Volibear,Kayn,Veigar,Sivir,Sona","Ornn,Shaco,Lux,Jinx,Brand",True
NA1_5165990494,"Ambessa,Warwick,Ahri,Darius,Singed","Malphite,Kayn,Leblanc,Jinx,Nami",True
NA1_5033623974,"Olaf,Karthus,Zed,Samira,Leona","Kennen,Khazix,Fizz,Twitch,Lulu",True
NA1_5175125227,"Mordekaiser,MonkeyKing,Cassiopeia,Smolder,Pantheon","Yorick,Rengar,Sylas,Corki,Bard",True
NA1_5123793540,"Ryze,Viego,Syndra,Nilah,Nami","Tryndamere,Khazix,Sylas,Caitlyn,Janna",True
NA1_5170114179,"Briar,Lillia,Irelia,Ezreal,Lissandra","DrMundo,FiddleSticks,Swain,Ashe,Shaco",True
NA1_5174666832,"Irelia,Ekko,Yone,Draven,TahmKench","Aatrox,MonkeyKing,Akali,Xayah,Pyke",False
NA1_5156462668,"Vladimir,Warwick,Malzahar,MissFortune,Yuumi","Volibear,Viego,Diana,Samira,Rakan",True
NA1_5162177002,"Tryndamere,Udyr,Sylas,Lucian,Thresh","Camille,Amumu,Vladimir,Kaisa,Lulu",False
NA1_5173447289,"Jax,Diana,Zed,Caitlyn,Karma","Ambessa,MonkeyKing,Sylas,Varus,Zyra",True
NA1_5123126458,"LeeSin,MasterYi,Lux,Kaisa,Hwei","Garen,Ivern,Zed,MissFortune,Xerath",True
NA1_5171881273,"Pantheon,Warwick,Yone,Ziggs,Gragas","Ambessa,Diana,Sylas,Caitlyn,TahmKench",True
NA1_5158298656,"Gragas,Ambessa,Zed,Tristana,Morgana","Poppy,Elise,Galio,Lucian,Leona",False
NA1_5091237988,"Gangplank,Amumu,Ryze,KogMaw,Senna","DrMundo,Briar,Aurora,Jhin,Swain",True
NA1_5171491294,"Fiora,Kayn,Anivia,MissFortune,Lux","TahmKench,Warwick,Katarina,Sivir,Zyra",False
NA1_5167468302,"Warwick,Nunu,Hwei,Aphelios,Velkoz","Volibear,Briar,Rumble,MissFortune,Thresh",True
NA1_5142030609,"Teemo,Kindred,Galio,Corki,Senna","Mordekaiser,Belveth,Hwei,Jinx,Pantheon",False
NA1_5145780745,"Jax,Sejuani,Ahri,Kaisa,Braum","Garen,Viego,Hwei,Jinx,Thresh",True
NA1_5024575756,"Rumble,Graves,Vi,Kaisa,Soraka","Malphite,Nidalee,Yasuo,Jhin,Seraphine",True
NA1_5136389383,"Aatrox,Lillia,Viktor,Kaisa,Lux","Nasus,Nidalee,Yone,Jinx,Nautilus",True
NA1_5165205611,"Volibear,Graves,Annie,Jhin,Zyra","Ambessa,MasterYi,Zed,Corki,Rakan",False
NA1_5174742019,"DrMundo,Twitch,Ahri,Nilah,Swain","Illaoi,Vi,Ryze,Jhin,Nami",False
NA1_5169867251,"Jax,Teemo,Orianna,Nilah,Pantheon","Chogath,Zac,Syndra,Xayah,Poppy",False
NA1_5162284466,"Maokai,Khazix,Akali,Xayah,Pyke","Teemo,Volibear,Ahri,Sivir,Blitzcrank",True
NA1_5171973352,"Aatrox,LeeSin,Karma,Corki,Swain","MonkeyKing,Ivern,Xerath,Sivir,Maokai",True
NA1_5134523199,"Fiora,Nunu,Ezreal,Kaisa,Lux","Gnar,Gragas,Kassadin,Hwei,Milio",False
NA1_5139972991,"Tryndamere,Volibear,Aurora,Lucian,Taric","Malphite,Viego,Ahri,Jinx,Leona",True
NA1_5174578875,"Swain,MasterYi,Zed,Kaisa,Nidalee","Jax,Amumu,Yasuo,MissFortune,Seraphine",False
NA1_5161432971,"Galio,Warwick,Yasuo,Lucian,Teemo","Aatrox,Karthus,Irelia,Ezreal,Swain",False
NA1_5167172163,"TahmKench,Lillia,Neeko,Samira,Pyke","Darius,Ekko,Nasus,Zeri,Thresh",False
NA1_5162837485,"Singed,Kayn,Sion,Draven,Renata","Olaf,Nunu,Lissandra,Ezreal,Senna",True
NA1_5172956866,"Talon,Graves,Heimerdinger,Smolder,Milio","Maokai,Gwen,Zed,Caitlyn,Nami",True
NA1_5146045214,"Teemo,Viego,Ryze,Caitlyn,Janna","Sett,Shaco,Xerath,Ashe,Lux",True
NA1_5150616726,"Quinn,Shaco,Diana,Kaisa,Alistar","Mordekaiser,Zed,Shyvana,Xayah,Nautilus",True
NA1_5119384699,"Jax,Sion,Lux,Jhin,Malphite","KSante,Kayn,Zed,Kaisa,Swain",False
NA1_5170992087,"Sett,XinZhao,Ekko,Draven,Bard","Ambessa,Rammus,Azir,Twitch,Milio",True
NA1_5153941969,"Riven,Kayn,Syndra,MissFortune,Braum","Kayle,Hecarim,Naafiri,Jhin,Xerath",True
NA1_5125011778,"Gangplank,Amumu,Akali,Aphelios,Lux","Evelynn,Vi,Karma,Vayne,Braum",True
NA1_5153143045,"Irelia,Teemo,Cassiopeia,Caitlyn,Milio","Rumble,Nunu,Yasuo,Xayah,Rakan",False
NA1_5146961418,"Nasus,Brand,Ahri,Ezreal,TahmKench","Mordekaiser,Volibear,Sylas,KogMaw,Blitzcrank",False
NA1_5175633905,"Jax,Ekko,Galio,Caitlyn,Velkoz","Illaoi,FiddleSticks,Akali,Kaisa,Rell",False
NA1_5152299715,"Pantheon,Nunu,Leblanc,Samira,Morgana","TahmKench,Kayn,Yone,Ezreal,Xerath",True
NA1_5128743452,"Sett,Mordekaiser,Irelia,Syndra,Xerath","Gwen,Udyr,Galio,Kalista,Leona",True
NA1_5039629057,"Fiora,LeeSin,Diana,KogMaw,Thresh","Darius,Brand,Vex,Ashe,Poppy",True
NA1_5174539890,"Jax,Nasus,Ekko,Jinx,Lux","Maokai,JarvanIV,Shen,Kaisa,LeeSin",False
NA1_5157648958,"Renekton,Amumu,Yasuo,Nilah,Milio","Shaco,XinZhao,Qiyana,Jhin,Lux",False
NA1_5122638001,"Warwick,XinZhao,Orianna,Caitlyn,Morgana","Yorick,Rengar,Yasuo,Ziggs,Brand",False
NA1_5143802752,"TahmKench,Graves,Vex,Sivir,Syndra","Ornn,Diana,Katarina,Vayne,Pyke",True
NA1_5132007923,"Teemo,Viego,Leblanc,Kaisa,Swain","Rumble,LeeSin,FiddleSticks,Gangplank,Zac",True
NA1_5153017834,"Ambessa,Viego,AurelionSol,Brand,Lulu","Yone,Diana,Swain,Caitlyn,Nami",True
NA1_5132418689,"Volibear,Rammus,Katarina,MissFortune,Renata","Olaf,Taliyah,Zed,Lucian,Braum",True
NA1_5176555584,"Fiora,FiddleSticks,Katarina,Ashe,Janna","DrMundo,MasterYi,Sylas,Smolder,Soraka",True
NA1_5156459420,"Darius,JarvanIV,Annie,Jhin,Lux","Aatrox,Teemo,Heimerdinger,Ashe,Poppy",True
NA1_5121173473,"Illaoi,Karthus,Yasuo,Zeri,Alistar","Trundle,Sylas,Zed,Jinx,Zyra",False
NA1_5142406944,"Malphite,Teemo,Ahri,Ezreal,Lux","Renekton,MasterYi,Sylas,Yasuo,Seraphine",False
NA1_5172653130,"Katarina,Sejuani,Gnar,Tristana,Janna","Volibear,Hecarim,Orianna,MissFortune,Pyke",False
NA1_5134209686,"Sett,Lillia,Sylas,Ezreal,Karma","Yorick,Nocturne,Katarina,Jinx,Singed",True
NA1_5170034778,"Darius,Rengar,Kassadin,MissFortune,Sona","Volibear,Warwick,Lux,Caitlyn,Renata",False
NA1_5149885245,"Rumble,Viego,Akshan,Ashe,Shaco","Kayle,Diana,Ahri,Caitlyn,Karma",True
NA1_5141597115,"Sett,Kayn,Malzahar,Jinx,Senna","Darius,Ivern,Zoe,Kaisa,Pyke",True
NA1_5163157555,"Renekton,LeeSin,Ekko,Sivir,Milio","Aatrox,Skarner,Aurora,Nilah,Rakan",True
NA1_4973652264,"Aatrox,JarvanIV,Kassadin,Samira,Shen","Darius,LeeSin,Ahri,KogMaw,Nami",True
NA1_4866583452,"Darius,Viego,Cassiopeia,Ezreal,Soraka","Illaoi,Elise,Yone,Jhin,Pyke",False
NA1_5170474368,"Jayce,Kayn,Ahri,Corki,Leblanc","Amumu,Khazix,Syndra,Draven,Galio",False
NA1_5110149858,"Jayce,Viego,Akali,Jhin,Lulu","Malphite,JarvanIV,Fizz,MissFortune,Milio",True
NA1_5006749099,"Mordekaiser,Sylas,Naafiri,Draven,Thresh","Tryndamere,Diana,Hwei,Jinx,Nautilus",False
NA1_5141333595,"Yone,Khazix,Renekton,Caitlyn,Lux","Sion,Zac,Yasuo,Tristana,Lulu",True
NA1_5142052587,"Rumble,Briar,Brand,Lucian,Yuumi","Renekton,Amumu,Yasuo,Swain,Lux",False
NA1_5135572254,"Sett,Karthus,Katarina,Lucian,Poppy","Teemo,Hecarim,Chogath,Samira,Galio",True
NA1_4912649976,"Mordekaiser,Vi,Yone,Caitlyn,Blitzcrank","Shen,Lillia,Zed,Tristana,Nautilus",False
NA1_5150799206,"Aatrox,Lillia,Quinn,Yasuo,Nami","Ambessa,Amumu,Galio,Ashe,Senna",False
NA1_5130840240,"DrMundo,Nidalee,Lissandra,MissFortune,Thresh","Volibear,Teemo,Pantheon,Swain,Leona",False
NA1_5155383799,"Yone,Viego,Neeko,Jhin,Nautilus","Renekton,Kayn,Zoe,MissFortune,Hwei",False
NA1_5157642777,"Gwen,MasterYi,Akali,Tristana,Pyke","Katarina,Nocturne,Nasus,Kaisa,Thresh",True
NA1_5172869363,"Kled,Taliyah,Qiyana,Jhin,Nami","Heimerdinger,Warwick,Irelia,Draven,Alistar",True
NA1_5170789074,"Garen,Kayn,Ahri,Jinx,Zyra","Chogath,LeeSin,Malzahar,Veigar,Lux",True
NA1_5065835315,"Brand,Aatrox,Amumu,Jhin,Lux","Aurora,Rengar,Taliyah,Leona,Singed",True
NA1_5157266185,"Nasus,Khazix,Sylas,MissFortune,Zyra","Urgot,Kayn,Morgana,Corki,Braum",False
NA1_5160394946,"JarvanIV,Karthus,Azir,Lucian,Lulu","Volibear,Nunu,Brand,MissFortune,Nami",False
NA1_5172374960,"Chogath,Trundle,Azir,Smolder,Hwei","Sett,Ekko,Yasuo,Sivir,Morgana",False
NA1_5150739870,"Heimerdinger,MasterYi,Akali,Seraphine,Leona","Teemo,Graves,Viktor,Ashe,Milio",True
NA1_5152930144,"Ornn,Kayn,Malzahar,Ashe,Zilean","Tryndamere,Poppy,Yasuo,Smolder,Lux",True
NA1_5143702553,"Udyr,Nocturne,Talon,Ashe,Neeko","Mordekaiser,Lillia,Jayce,Lux,Pyke",False
NA1_5135456780,"Illaoi,MasterYi,Vex,Kaisa,Zac","Malzahar,FiddleSticks,Akshan,Ezreal,Soraka",True
NA1_5126497541,"Volibear,Briar,Malzahar,Samira,Pyke","Riven,JarvanIV,Vex,MissFortune,Zyra",True
NA1_5150685018,"Smolder,Skarner,Hwei,Draven,Maokai","Irelia,Zac,Galio,Caitlyn,Lulu",False
NA1_4844362909,"Jax,Zac,Naafiri,Azir,Lux","Yone,Nocturne,Fizz,Vayne,Thresh",False
NA1_5173174641,"Mordekaiser,Vi,Hwei,Jinx,Lux","Yorick,Gragas,Ekko,Ezreal,Karma",False
NA1_5155334321,"Darius,FiddleSticks,Xerath,Jinx,Thresh","Kayle,MasterYi,Hwei,MissFortune,Braum",True
NA1_5148514364,"Syndra,Warwick,Gangplank,Zeri,Leona","Kled,Nocturne,Akali,Kaisa,Lulu",False
NA1_5153516119,"Poppy,Teemo,Zed,Ziggs,Soraka","Garen,Zac,Fizz,Ashe,Velkoz",True
NA1_5152842733,"Udyr,MonkeyKing,Orianna,Kaisa,Shen","Yorick,Graves,Vladimir,Zeri,Poppy",False
NA1_5137464112,"Olaf,Qiyana,Malphite,Jhin,Janna","Renekton,Teemo,Kayle,Sivir,Yuumi",False
NA1_5169973674,"Kayle,Nunu,Yone,Ashe,LeeSin","Malphite,FiddleSticks,Swain,Jhin,Morgana",False
NA1_5173384436,"Ambessa,Kindred,Akali,Ziggs,Lux","Shen,Kayn,Kassadin,Jinx,Zyra",True
NA1_5167504527,"Mordekaiser,Viego,Leblanc,Xayah,Pyke","Aurora,Teemo,Yasuo,Corki,Xerath",False
NA1_5169863787,"Teemo,Lillia,Ahri,KogMaw,Lulu","Yasuo,Hecarim,Azir,Caitlyn,Thresh",False
NA1_5150076597,"Irelia,Talon,Hwei,MissFortune,Shen","Ryze,Nocturne,Lux,Xayah,Rakan",True
NA1_5171515493,"Soraka,Nasus,Diana,Jhin,Lux","Gnar,Graves,Ahri,Caitlyn,Swain",False
NA1_5155051515,"Riven,Viego,Yasuo,Ashe,Senna","Malphite,Vi,Sylas,Jhin,Zoe",False
NA1_5159585489,"KSante,Kindred,Lux,Ashe,Thresh","Ambessa,Lillia,Talon,Seraphine,Sona",True
NA1_5169883318,"Illaoi,Malphite,Ahri,Kaisa,Lux","Shen,Briar,Sylas,Caitlyn,Milio",False
NA1_5177050583,"Mordekaiser,RekSai,Sylas,Caitlyn,Rakan","Trundle,Graves,Lissandra,Jhin,Nami",False
NA1_5156451543,"Renekton,Rammus,Heimerdinger,Caitlyn,Xerath","KSante,Kayn,Ahri,Lucian,Nautilus",False
NA1_5171774147,"Renekton,Belveth,Annie,Jhin,Pyke","Fiora,Warwick,Naafiri,Jinx,Xerath",False
NA1_5158547223,"Kled,Graves,Sylas,Caitlyn,Velkoz","Illaoi,Vi,Ziggs,Ashe,TahmKench",False
NA1_5130750545,"Jax,Hecarim,Swain,Kaisa,Senna","Renekton,Briar,Brand,Nilah,Pantheon",False
NA1_5121992901,"Chogath,Amumu,Lux,Pantheon,Taliyah","Darius,Zac,Hwei,Zeri,Yuumi",False
NA1_5040530315,"Poppy,Kindred,Mordekaiser,Lucian,Veigar","Aatrox,Elise,Talon,Jinx,Thresh",False
NA1_5092034115,"Pantheon,RekSai,Smolder,Ezreal,Leona","DrMundo,Viego,Lux,MissFortune,FiddleSticks",False
NA1_5152671277,"Trundle,Shyvana,Ambessa,Ezreal,Thresh","Mordekaiser,MonkeyKing,Hwei,MissFortune,Blitzcrank",False
NA1_5146382205,"Yone,JarvanIV,Azir,Caitlyn,Lux","Yorick,Graves,Irelia,KogMaw,Brand",False
NA1_5157200184,"Irelia,Darius,Viktor,Lucian,Nami","Jayce,Briar,Zoe,Veigar,Ziggs",False
NA1_5119915566,"Yorick,LeeSin,Hwei,Jinx,Zyra","Irelia,Shaco,Yone,Caitlyn,Malphite",False
NA1_5161062376,"Aatrox,Lillia,Qiyana,Aphelios,Galio","Teemo,Sejuani,Leblanc,Caitlyn,Lulu",False
NA1_5174228702,"Urgot,Zac,Galio,Caitlyn,Maokai","Malphite,Udyr,Hwei,Kaisa,Sona",True
NA1_5156458367,"Chogath,LeeSin,Jayce,Caitlyn,Varus","Darius,Diana,Irelia,Vayne,Seraphine",False
NA1_5136876128,"Volibear,Graves,Gragas,Caitlyn,Nautilus","Gangplank,Amumu,Sylas,Kaisa,Lux",True
NA1_5164258718,"Darius,Chogath,Malzahar,MissFortune,Seraphine","Fiora,MonkeyKing,AurelionSol,Ashe,Taric",True
NA1_5177363947,"Gangplank,Kayn,Zed,Caitlyn,Lux","Yorick,JarvanIV,Annie,Ezreal,Shaco",False
NA1_5171229050,"Sejuani,Kled,Orianna,Swain,Yuumi","Garen,Nocturne,Galio,Zeri,Sona",False
NA1_5171554076,"Malphite,Sejuani,Akali,Ezreal,Nautilus","Chogath,Hecarim,Veigar,Caitlyn,Nami",False
NA1_5133713415,"Cassiopeia,FiddleSticks,Leblanc,Kaisa,Soraka","Gwen,Nunu,Kled,Zeri,Morgana",True
NA1_5175922000,"Volibear,Hecarim,Smolder,Sivir,TahmKench","Aurora,Udyr,Akshan,Samira,Braum",True
NA1_5148601483,"Malphite,Lillia,Garen,Nilah,Rell","Volibear,Ambessa,Viktor,Lucian,Neeko",True
NA1_5166818745,"Irelia,Nocturne,Akali,Sivir,Karma","Garen,Gwen,Aurora,Jhin,Nautilus",True
NA1_5037834366,"Mordekaiser,Olaf,Yone,Kaisa,Zyra","Jinx,Jax,Corki,Quinn,Sylas",True
NA1_5163203695,"LeeSin,Yasuo,Malphite,KogMaw,Thresh","Singed,Kindred,Zilean,Sivir,Bard",True
NA1_5136697053,"Yone,Ekko,Lux,Ashe,Milio","Riven,Taliyah,Qiyana,Kaisa,Zyra",True
NA1_5171949036,"Gragas,Kayn,Yone,Ashe,Janna","TahmKench,Diana,Yasuo,Caitlyn,Maokai",True
NA1_5177476850,"LeeSin,Diana,Ryze,Xayah,Soraka","Tryndamere,Lillia,Ahri,Jinx,Lux",True
NA1_5176529940,"Singed,Samira,Irelia,Ekko,Senna","Swain,Nunu,Vex,Draven,Nautilus",True
NA1_5164447675,"Aatrox,JarvanIV,Yone,Sivir,Morgana","Gnar,Shaco,Akali,Jinx,Zyra",True
NA1_5177395379,"Sion,Kayn,Fizz,Ziggs,Zyra","KSante,Warwick,Hwei,Caitlyn,Pyke",False
NA1_5151207463,"Camille,LeeSin,Sylas,Xayah,Taric","Jax,Briar,Katarina,Zeri,Nautilus",False
NA1_4949496473,"Mordekaiser,Graves,Velkoz,Samira,Nautilus","Gwen,Briar,Yasuo,Sivir,Thresh",False
NA1_5110650781,"DrMundo,Shyvana,Yone,Caitlyn,Galio","Illaoi,Amumu,Vladimir,Ashe,Braum",False
NA1_5129733192,"TahmKench,Skarner,Riven,Aphelios,Shaco","Renekton,XinZhao,Ryze,Jhin,Poppy",False
NA1_5131996413,"Yorick,Lillia,Yasuo,Smolder,Lulu","Tryndamere,Nidalee,Ryze,Caitlyn,Rakan",False
NA1_5175677858,"Camille,Graves,Annie,Kaisa,Qiyana","Yone,Zac,Taliyah,Caitlyn,Seraphine",False
NA1_5174630154,"TahmKench,Hecarim,AurelionSol,Jinx,Thresh","Poppy,Ekko,Hwei,Urgot,Shen",True
NA1_5017576179,"Jax,MonkeyKing,Hwei,Corki,Seraphine","Aatrox,XinZhao,Vladimir,Jinx,Lulu",True
NA1_5168642012,"Volibear,Hecarim,Taliyah,KogMaw,Zyra","Tryndamere,Nocturne,Hwei,Caitlyn,Morgana",False
NA1_5144715574,"Teemo,Diana,Sylas,Jinx,Nami","Sett,Warwick,Vex,MissFortune,Thresh",False
NA1_5176620804,"Renekton,Evelynn,Katarina,Caitlyn,Brand","Irelia,Amumu,Galio,Jhin,Morgana",True
NA1_4918606141,"Darius,Nunu,Jayce,MissFortune,Seraphine","Aatrox,Kayn,Yasuo,Azir,Zilean",True
NA1_5152097893,"Nasus,Graves,Ahri,Jhin,Nami","Draven,Diana,Kennen,Caitlyn,Morgana",True
NA1_5173164518,"Warwick,Brand,Tristana,Ezreal,Yuumi","Camille,Nidalee,Irelia,Jhin,Swain",False
NA1_5131664142,"Mordekaiser,Lillia,Yasuo,Vayne,Pyke","Fizz,Diana,Aurora,Jhin,Karma",True
NA1_5122251824,"Fiora,Amumu,Swain,Caitlyn,Soraka","Renekton,Viego,Leblanc,Jinx,Leona",False
NA1_5033695381,"Nocturne,Kayn,Zed,MissFortune,Sona","KSante,Evelynn,Kassadin,Aphelios,Thresh",False
NA1_5175963449,"Teemo,Corki,Khazix,MissFortune,Poppy","Akali,Nunu,Gragas,Ashe,Pantheon",True
NA1_4811137284,"Olaf,Zac,Kassadin,Ezreal,Karma","Tryndamere,Graves,Naafiri,Fizz,Senna",False
NA1_5157722224,"Warwick,MonkeyKing,Yone,Hwei,Soraka","Jax,Graves,Xerath,Jinx,Thresh",False
NA1_5170861402,"Yorick,Rengar,Vex,Zeri,Sona","Chogath,Nocturne,Pantheon,Sivir,Milio",True
NA1_5138990324,"Swain,Amumu,Veigar,Ezreal,Soraka","Vladimir,Rammus,Yone,Ashe,Teemo",False
NA1_5174867188,"Tryndamere,Nocturne,TwistedFate,Ezreal,Yuumi","Jax,Vi,Ekko,Xayah,Janna",True
NA1_5154187552,"KSante,Zac,Sylas,Jhin,Soraka","XinZhao,Lillia,Malzahar,Caitlyn,Amumu",False
NA1_4749568659,"Akali,Kayn,Viktor,Jinx,Soraka","Naafiri,Kindred,Zed,Samira,Maokai",True
NA1_5165785173,"TahmKench,Khazix,AurelionSol,Samira,Pantheon","Volibear,Nunu,Fizz,Caitlyn,Pyke",False
NA1_5090749586,"Aatrox,Amumu,Galio,Lucian,Senna","Garen,Vi,Yone,Samira,Nautilus",True
NA1_4930878463,"Illaoi,Gwen,Akali,Ezreal,Karma","Shen,Hecarim,Diana,Ornn,Senna",False
NA1_5133743290,"Riven,Nocturne,Nautilus,Twitch,Lux","Nasus,Viego,Katarina,Ezreal,Bard",True
NA1_5152675911,"Ambessa,Nidalee,Pantheon,Draven,Swain","Kayle,Nocturne,Sion,Jhin,FiddleSticks",True
NA1_5130398042,"Camille,Viego,Vex,Kaisa,Thresh","Zac,FiddleSticks,Yasuo,Jhin,Leona",True
NA1_5156905046,"Teemo,DrMundo,Galio,Lucian,Nami","Renekton,Taliyah,Brand,Kaisa,Thresh",True
NA1_5148432622,"Gwen,Teemo,Yone,Aphelios,Blitzcrank","Trundle,Lillia,Viktor,Kaisa,TahmKench",False
NA1_5165414549,"KSante,Diana,Smolder,Xayah,Nautilus","Kled,Warwick,Swain,Jinx,Zyra",True
NA1_5164553403,"Camille,Hecarim,Syndra,Xayah,Janna","Tryndamere,Udyr,Irelia,Ashe,Leona",True
NA1_5154936553,"Teemo,LeeSin,Leblanc,Ashe,Morgana","MasterYi,Ivern,FiddleSticks,Sivir,TahmKench",True
NA1_5176098404,"Gnar,Diana,Talon,Samira,Blitzcrank","Riven,Viego,Ahri,Jhin,Poppy",True
NA1_5172284730,"Jax,Ekko,Ahri,Caitlyn,Senna","Gangplank,Diana,Katarina,Varus,Pantheon",False
NA1_5131156770,"Zed,Ekko,Ornn,Jhin,Bard","Trundle,Lillia,Orianna,Ezreal,Thresh",True
